"Data_Source","Year","rule_combination","class_combination","plasmid_combination","support","confidence","lift","num_contigs","mismatch_distance"
"NAHLN",2022,"{aph(3')-Ia,floR,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,TETRACYCLINE}","tet(A)|floR",0.333333333333333,1,3,11,0.5
"NAHLN",2022,"{aph(3')-Ia,floR,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL}","floR",0.333333333333333,1,3,169,0.666666666666667
"NAHLN",2022,"{aph(3')-Ia,floR,sul2,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.5
"NAHLN",2022,"{aph(3')-Ia,floR,sul2}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE}","floR",0.333333333333333,1,3,169,0.666666666666667
"NAHLN",2022,"{aph(3')-Ia,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE}","tet(A)|floR",0.333333333333333,1,3,11,0.333333333333333
"NAHLN",2022,"{aph(3')-Ia,floR}","{AMINOGLYCOSIDE,PHENICOL}","floR",0.333333333333333,1,3,169,0.5
"NAHLN",2022,"{aph(3')-Ia,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.666666666666667
"NAHLN",2022,"{aph(3')-Ia,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE}","aph(3')-Ia",0.333333333333333,1,3,107,0.666666666666667
"NAHLN",2022,"{aph(3')-Ia,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","tet(A)",0.333333333333333,1,3,182,0.666666666666667
"NAHLN",2022,"{aph(3')-Ia,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.6
"NAHLN",2022,"{aph(3')-Ia,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE}","aph(3')-Ia",0.333333333333333,1,3,107,0.5
"NAHLN",2022,"{aph(3')-Ia,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE}","tet(A)",0.333333333333333,1,3,182,0.5
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,dfrA36,floR}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL,TRIMETHOPRIM}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,4,0.571428571428571
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,dfrA36,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,TRIMETHOPRIM}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.6
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,dfrA36,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE,TRIMETHOPRIM}","aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,3,0.4
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,dfrA36,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE,TRIMETHOPRIM}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.5
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,dfrA36}","{AMINOGLYCOSIDE,BETA-LACTAM,TRIMETHOPRIM}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.5
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,floR,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,PHENICOL}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,4,0.571428571428571
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,floR,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL,SULFONAMIDE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,floR,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,floR}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.5
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,glpT_E448K,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE}","aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,3,0.4
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.5
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.5
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,sul2,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.2
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE}","aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,3,0.25
"NAHLN",2022,"{aph(6)-Id,blaTEM-1,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE}","tet(A)|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{aph(6)-Id,blaTEM-1}","{AMINOGLYCOSIDE,BETA-LACTAM}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.333333333333333
"NAHLN",2022,"{aph(6)-Id,dfrA36,floR,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,TRIMETHOPRIM}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.666666666666667
"NAHLN",2022,"{aph(6)-Id,dfrA36,floR,sul2}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.5
"NAHLN",2022,"{aph(6)-Id,dfrA36,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE,TRIMETHOPRIM}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.4
"NAHLN",2022,"{aph(6)-Id,dfrA36,floR}","{AMINOGLYCOSIDE,PHENICOL,TRIMETHOPRIM}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.6
"NAHLN",2022,"{aph(6)-Id,dfrA36,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,51,0.6
"NAHLN",2022,"{aph(6)-Id,dfrA36,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE,TRIMETHOPRIM}","aph(6)-Id|tet(A)",0.333333333333333,1,3,1,0.5
"NAHLN",2022,"{aph(6)-Id,dfrA36,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,TRIMETHOPRIM}","dfrA36",0.333333333333333,1,3,5,0.666666666666667
"NAHLN",2022,"{aph(6)-Id,dfrA36,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.4
"NAHLN",2022,"{aph(6)-Id,dfrA36,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,51,0.5
"NAHLN",2022,"{aph(6)-Id,dfrA36,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE,TRIMETHOPRIM}","aph(6)-Id|tet(A)",0.333333333333333,1,3,1,0.333333333333333
"NAHLN",2022,"{aph(6)-Id,dfrA36}","{AMINOGLYCOSIDE,TRIMETHOPRIM}","dfrA36",0.333333333333333,1,3,5,0.5
"NAHLN",2022,"{aph(6)-Id,floR,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.5
"NAHLN",2022,"{aph(6)-Id,floR,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,TETRACYCLINE}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.4
"NAHLN",2022,"{aph(6)-Id,floR,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.6
"NAHLN",2022,"{aph(6)-Id,floR,sul2,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.2
"NAHLN",2022,"{aph(6)-Id,floR,sul2}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.4
"NAHLN",2022,"{aph(6)-Id,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.25
"NAHLN",2022,"{aph(6)-Id,floR}","{AMINOGLYCOSIDE,PHENICOL}","floR",0.333333333333333,1,3,169,0.5
"NAHLN",2022,"{aph(6)-Id,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.4
"NAHLN",2019,"{aph(6)-Id,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id",0.364864864864865,0.9,2.01818181818182,51,0.5
"NAHLN",2022,"{aph(6)-Id,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","aph(6)-Id|tet(A)",0.333333333333333,1,3,1,0.333333333333333
"NAHLN",2018,"{aph(6)-Id,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN}","aph(3'')-Ib|aph(6)-Id",0.451612903225806,0.875,0.935344827586207,95,0.666666666666667
"NAHLN",2022,"{aph(6)-Id,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.25
"NAHLN",2019,"{aph(6)-Id,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id",0.405405405405405,0.909090909090909,1.92207792207792,51,0.333333333333333
"NAHLN",2018,"{aph(6)-Id,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE}","aph(6)-Id|tet(A)",0.354838709677419,0.733333333333333,1.42083333333333,1,0
"NAHLN",2022,"{blaTEM-1,dfrA36,floR,sul2}","{BETA-LACTAM,PHENICOL,SULFONAMIDE,TRIMETHOPRIM}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.5
"NAHLN",2022,"{blaTEM-1,dfrA36,floR,tet(A)}","{BETA-LACTAM,PHENICOL,TETRACYCLINE,TRIMETHOPRIM}","tet(A)|floR",0.333333333333333,1,3,11,0.5
"NAHLN",2022,"{blaTEM-1,dfrA36,floR}","{BETA-LACTAM,PHENICOL,TRIMETHOPRIM}","floR",0.333333333333333,1,3,169,0.666666666666667
"NAHLN",2022,"{blaTEM-1,dfrA36,glpT_E448K,sul2}","{BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE,TRIMETHOPRIM}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.5
"NAHLN",2022,"{blaTEM-1,dfrA36,glpT_E448K,tet(A)}","{BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE,TRIMETHOPRIM}","tet(A)|blaTEM-1",0.333333333333333,1,3,4,0.5
"NAHLN",2022,"{blaTEM-1,dfrA36,glpT_E448K}","{BETA-LACTAM,FOSFOMYCIN,TRIMETHOPRIM}","blaTEM-1",0.333333333333333,1,3,113,0.666666666666667
"NAHLN",2022,"{blaTEM-1,dfrA36,sul2,tet(A)}","{BETA-LACTAM,SULFONAMIDE,TETRACYCLINE,TRIMETHOPRIM}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.5
"NAHLN",2022,"{blaTEM-1,dfrA36,sul2}","{BETA-LACTAM,SULFONAMIDE,TRIMETHOPRIM}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{blaTEM-1,dfrA36,tet(A)}","{BETA-LACTAM,TETRACYCLINE,TRIMETHOPRIM}","tet(A)|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{blaTEM-1,dfrA36}","{BETA-LACTAM,TRIMETHOPRIM}","blaTEM-1",0.333333333333333,1,3,113,0.5
"NAHLN",2022,"{blaTEM-1,floR,glpT_E448K,sul2}","{BETA-LACTAM,FOSFOMYCIN,PHENICOL,SULFONAMIDE}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.5
"NAHLN",2022,"{blaTEM-1,floR,glpT_E448K,tet(A)}","{BETA-LACTAM,FOSFOMYCIN,PHENICOL,TETRACYCLINE}","tet(A)|floR",0.333333333333333,1,3,11,0.5
"NAHLN",2022,"{blaTEM-1,floR,glpT_E448K}","{BETA-LACTAM,FOSFOMYCIN,PHENICOL}","floR",0.333333333333333,1,3,169,0.666666666666667
"NAHLN",2022,"{blaTEM-1,floR,sul2,tet(A)}","{BETA-LACTAM,PHENICOL,SULFONAMIDE,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{blaTEM-1,floR,sul2}","{BETA-LACTAM,PHENICOL,SULFONAMIDE}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{blaTEM-1,floR,tet(A)}","{BETA-LACTAM,PHENICOL,TETRACYCLINE}","tet(A)|floR",0.333333333333333,1,3,11,0.333333333333333
"NAHLN",2022,"{blaTEM-1,floR}","{BETA-LACTAM,PHENICOL}","floR",0.333333333333333,1,3,169,0.5
"NAHLN",2022,"{blaTEM-1,glpT_E448K,sul2,tet(A)}","{BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.5
"NAHLN",2022,"{blaTEM-1,glpT_E448K,sul2}","{BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{blaTEM-1,glpT_E448K,tet(A)}","{BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE}","tet(A)|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{blaTEM-1,sul2,tet(A)}","{BETA-LACTAM,SULFONAMIDE,TETRACYCLINE}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{blaTEM-1,sul2}","{BETA-LACTAM,SULFONAMIDE}","sul2|blaTEM-1",0.333333333333333,1,3,4,0
"NAHLN",2022,"{blaTEM-1,tet(A)}","{BETA-LACTAM,TETRACYCLINE}","tet(A)|blaTEM-1",0.333333333333333,1,3,4,0
"NAHLN",2022,"{dfrA36,floR,glpT_E448K,tet(A)}","{FOSFOMYCIN,PHENICOL,TETRACYCLINE,TRIMETHOPRIM}","tet(A)|floR",0.333333333333333,1,3,11,0.5
"NAHLN",2022,"{dfrA36,floR,glpT_E448K}","{FOSFOMYCIN,PHENICOL,TRIMETHOPRIM}","floR",0.333333333333333,1,3,169,0.666666666666667
"NAHLN",2022,"{dfrA36,floR,sul2,tet(A)}","{PHENICOL,SULFONAMIDE,TETRACYCLINE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.5
"NAHLN",2022,"{dfrA36,floR,sul2}","{PHENICOL,SULFONAMIDE,TRIMETHOPRIM}","floR",0.333333333333333,1,3,169,0.666666666666667
"NAHLN",2022,"{dfrA36,floR,tet(A)}","{PHENICOL,TETRACYCLINE,TRIMETHOPRIM}","tet(A)|floR",0.333333333333333,1,3,11,0.333333333333333
"NAHLN",2022,"{dfrA36,floR}","{PHENICOL,TRIMETHOPRIM}","floR",0.333333333333333,1,3,169,0.5
"NAHLN",2022,"{dfrA36,glpT_E448K,sul2,tet(A)}","{FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.666666666666667
"NAHLN",2022,"{dfrA36,glpT_E448K,sul2}","{FOSFOMYCIN,SULFONAMIDE,TRIMETHOPRIM}","sul2",0.333333333333333,1,3,55,0.666666666666667
"NAHLN",2022,"{dfrA36,glpT_E448K,tet(A)}","{FOSFOMYCIN,TETRACYCLINE,TRIMETHOPRIM}","tet(A)",0.333333333333333,1,3,182,0.666666666666667
"NAHLN",2022,"{dfrA36,sul2,tet(A)}","{SULFONAMIDE,TETRACYCLINE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.6
"NAHLN",2022,"{dfrA36,sul2}","{SULFONAMIDE,TRIMETHOPRIM}","sul2",0.333333333333333,1,3,55,0.5
"NAHLN",2022,"{dfrA36,tet(A)}","{TETRACYCLINE,TRIMETHOPRIM}","tet(A)",0.333333333333333,1,3,182,0.5
"NAHLN",2022,"{floR,glpT_E448K,sul2,tet(A)}","{FOSFOMYCIN,PHENICOL,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.5
"NAHLN",2022,"{floR,glpT_E448K,sul2}","{FOSFOMYCIN,PHENICOL,SULFONAMIDE}","floR",0.333333333333333,1,3,169,0.666666666666667
"NAHLN",2022,"{floR,glpT_E448K,tet(A)}","{FOSFOMYCIN,PHENICOL,TETRACYCLINE}","tet(A)|floR",0.333333333333333,1,3,11,0.333333333333333
"NAHLN",2022,"{floR,sul2,tet(A)}","{PHENICOL,SULFONAMIDE,TETRACYCLINE}","tet(A)|floR",0.333333333333333,1,3,11,0.333333333333333
"NAHLN",2022,"{floR,sul2}","{PHENICOL,SULFONAMIDE}","floR",0.333333333333333,1,3,169,0.5
"NAHLN",2021,"{floR,tet(A)}","{PHENICOL,TETRACYCLINE}","tet(A)|floR",0.373626373626374,0.971428571428571,2.15609756097561,11,0
"NAHLN",2022,"{glpT_E448K,sul2,tet(A)}","{FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.6
"NAHLN",2018,"{glpT_E448K,sul2}","{FOSFOMYCIN,SULFONAMIDE}","sul2",0.419354838709677,0.928571428571429,0.992610837438424,55,0.5
"NAHLN",2019,"{glpT_E448K,tet(A)}","{FOSFOMYCIN,TETRACYCLINE}","tet(A)",0.432432432432432,0.864864864864865,1.01587301587302,182,0.5
"NAHLN",2022,"{sul2,tet(A)}","{SULFONAMIDE,TETRACYCLINE}","tet(A)",0.333333333333333,1,3,182,0.5
"Retail_Meats",2018,"{aadA1,glpT_E448K,sat2}","{AMINOGLYCOSIDE,FOSFOMYCIN,STREPTOTHRICIN}","sat2|aadA1",0.0569105691056911,1,15.375,23,0.333333333333333
"Retail_Meats",2018,"{aadA1,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN}","aadA1",0.0650406504065041,1,1.01652892561983,4,0.5
"Retail_Meats",2018,"{aadA1,sat2}","{AMINOGLYCOSIDE,STREPTOTHRICIN}","sat2|aadA1",0.0569105691056911,1,15.375,23,0
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.032069970845481,0.578947368421053,15.2753036437247,15,0.166666666666667
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,glpT_E448K,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id",0.032069970845481,0.423076923076923,11.1627218934911,5,0.2
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.032069970845481,0.523809523809524,13.8205128205128,15,0.333333333333333
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id",0.032069970845481,1,10.3939393939394,5,0.4
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,sul2,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.032069970845481,0.55,14.5115384615385,15,0
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id",0.032069970845481,0.407407407407407,10.7492877492877,5,0
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.0349854227405248,0.521739130434783,13.7658862876254,15,0.2
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1}","{AMINOGLYCOSIDE,BETA-LACTAM}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id",0.0349854227405248,1,10.3939393939394,5,0.25
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,floR,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,SULFONAMIDE,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0379008746355685,0.684210526315789,14.6677631578947,5,0.166666666666667
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,floR,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,SULFONAMIDE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0408163265306122,0.538461538461538,11.5432692307692,5,0.333333333333333
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,floR,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0379008746355685,0.619047619047619,13.2708333333333,5,0.333333333333333
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,floR,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL}","floR|aph(6)-Id|aph(3'')-Ib|aph(3')-Ia",0.0408163265306122,1,10.3939393939394,1,0.4
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,floR,sul2,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0408163265306122,0.7,15.00625,5,0
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,floR,sul2}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.043731778425656,0.555555555555556,11.9097222222222,5,0.2
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.043731778425656,0.652173913043478,13.9809782608696,5,0.2
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,floR}","{AMINOGLYCOSIDE,PHENICOL}","floR|aph(6)-Id|aph(3'')-Ib|aph(3')-Ia",0.0466472303206997,0.5,10.71875,1,0.25
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.0553935860058309,1,10.3939393939394,18,0.2
"Retail_Meats",2018,"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,sul2,tet(B)}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id",0.0487804878048781,0.857142857142857,9.58441558441558,22,0.4
"Retail_Meats",2018,"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id",0.0894308943089431,0.733333333333333,8.2,22,0.25
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.0612244897959184,1,10.3939393939394,18,0.25
