"ID","GENUS","GROWTH","SPECIES","SEROTYPE","ISOLATE_ID","RECEIVED_DATE","PLATE","STATE","Month","Year","MEAT_TYPE","CUTS","SELLBY_DATE","ACQUISITION_DATE","RAISING_CLAIM","COUNTRY_OF_ORIGIN","AGENCY","SOURCE","HOST_SPECIES","SOURCE_SPECIES_INFO","BRAND","BRAND_NAME","ESTABLISHMENT_NUMBER","AMC_Sign","AMC","AMI_Sign","AMI","AMP_Sign","AMP","APR_Sign","APR","ATM_Sign","ATM","AXO_Sign","AXO","AZI_Sign","AZI","BAC_Sign","BAC","CAZ_Sign","CAZ","CEP_Sign","CEP","CHL_Sign","CHL","CIP_Sign","CIP","CLI_Sign","CLI","COT_Sign","COT","CTX_Sign","CTX","DAP_Sign","DAP","DOX_Sign","DOX","ERY_Sign","ERY","FEP_Sign","FEP","FFN_Sign","FFN","FIS_Sign","FIS","FOX_Sign","FOX","GEN_Sign","GEN","IMI_Sign","IMI","KAN_Sign","KAN","LIN_Sign","LIN","LZD_Sign","LZD","MER_Sign","MER","NAL_Sign","NAL","NIT_Sign","NIT","PEN_Sign","PEN","PTZ_Sign","PTZ","QDA_Sign","QDA","SMX_Sign","SMX","STR_Sign","Str","TEL_Sign","TEL","TET_Sign","TET","TGC_Sign","TGC","TIO_Sign","TIO","TYL_Sign","TYL","VAN_Sign","VAN","GENOTYPE","SRA_ACCESSION_NUMBER","BIOSAMPLE_ID","Aminoglycoside_Resist_Genes","Beta_lactam_Resist_Genes","Glycopeptide_Resist_Genes","Macrolide_Resist_Genes","QAC_Resist_Genes","Quinolone_Resist_Genes","Sulfonamide_Resist_Genes","Tetracycline_Resist_Genes","Trimethoprim_Resist_Genes","Phenicol_Resist_Genes","Other_Classes_Resist_Genes","CORRECTED_GENOTYPE"
"19OR02GB02","EC","YES","coli","","19OR02GB02-EC E. col","4/2/2019","CMV4AGNF","OR",2,2019,"GB","Ground beef","2/12/2019","2/11/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","BV","FRED MEYER","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"=",16,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(C)","SRR10267804","SAMN13019794","","","","mdf(A)","","","","tet(C)","","",NA," mdf(A) tet(C) NA"
"19OR02GB05","EC","YES","coli","","19OR02GB05-EC E. col","4/2/2019","CMV4AGNF","OR",2,2019,"GB","Ground beef","3/9/2019","2/26/2019","ORGANIC","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","UE","PANORAMA","31932","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12704951","SAMN16245106","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR03GB07","EC","YES","coli","","19OR03GB07-EC E. col","4/17/2019","CMV4AGNF","OR",3,2019,"GB","Ground beef","3/27/2019","3/25/2019","NO ANTIBIOTICS EVER","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","DA","LAURAS BEEF","354","=",8,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9123058","SAMN11854354","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR04GB01","EC","YES","coli","","19OR04GB01-EC E. col","5/14/2019","CMV4AGNF","OR",4,2019,"GB","Ground beef","4/10/2019","4/8/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","BV","FRED MEYER","31805","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,">",4,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,">",256,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",32,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3`)-Ia aph(3``)-Ib aph(6)-Id dfrA14 mdf(A) sul2 tet(B)","SRR12704993","SAMN11982670","aph(3``)-Ib  aph(3`)-Ia  aph(6)-Id","","","mdf(A)","","","sul2","tet(B)","dfrA14","",NA,"aph(3``)-Ib  aph(3`)-Ia aph(6)-Id mdf(A) sul2 tet(B) dfrA14 NA"
"19OR05GB02","EC","YES","coli","","19OR05GB02-EC E. col","6/13/2019","CMV4AGNF","OR",5,2019,"GB","Ground beef","5/22/2019","5/6/2019","NO ANTIBIOTICS EVER","AUSTRALIA","FDA","Retail Ground Beef","Cattle","GB-GROUND","UF","OPEN NATURE","6251","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9620799","SAMN12188544","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR05GB05","EC","YES","coli","","19OR05GB05-EC E. col","6/13/2019","CMV4AGNF","OR",5,2019,"GB","Ground beef","5/27/2019","5/20/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","EO","FRESH GROUND BEEF","965","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12704987","SAMN12091252","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR06GB04","EC","YES","coli","","NAR19-304 19OR06GB04","7/3/2019","CMV4AGNF","OR",6,2019,"GB","Ground beef","6/15/2019","6/3/2019","ORGANIC","","FDA","Retail Ground Beef","Cattle","GB-GROUND","UE","PANORAMA","31932","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9620794","SAMN12188553","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR06GB05","EC","YES","coli","","NAR19-305 19OR06GB05","7/3/2019","CMV4AGNF","OR",6,2019,"GB","Ground beef","6/19/2019","6/17/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","AAD","SIGNATURE FARMS","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9707420","SAMN12307931","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR07GB01","EC","YES","coli","","NAR19-361 19OR07GB01","8/13/2019","CMV4AGNF","OR",7,2019,"GB","Ground beef","7/9/2019","7/8/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","AAD","SIGNATURE FARMS","NONE","<=",1,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9847874","SAMN12384751","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR07GB02","EC","YES","coli","","NAR19-362 19OR07GB02","8/13/2019","CMV4AGNF","OR",7,2019,"GB","Ground beef","7/9/2019","7/8/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","AAD","SIGNATURE FARMS","AAD","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",0.5,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10075451","SAMN12702871","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR07GB05","EC","YES","coli","","NAR19-365 19OR07GB05","8/13/2019","CMV4AGNF","OR",7,2019,"GB","Ground beef","7/24/2019","7/22/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","OX","ALL NATURAL","354","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10075471","SAMN12702872","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR08GB04","EC","YES","coli","","19OR08GB04-EC E. col","9/17/2019","CMV4AGNF","OR",8,2019,"GB","Ground beef","8/7/2019","8/5/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","BU","FRED MEYER","31805","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12704970","SAMN12859046","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR09GB05","EC","YES","coli","","NAR19-485 19OR09GB05","10/31/2019","CMV4AGNF","OR",9,2019,"GB","Ground beef","9/24/2019","9/23/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","AAD","SIGNATURE FARMS","NONE","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3``)-Ib aph(6)-Id mdf(A) tet(B)","SRR10236756","SAMN12924385","aph(3``)-Ib  aph(6)-Id","","","mdf(A)","","","","tet(B)","","",NA,"aph(3``)-Ib  aph(6)-Id mdf(A) tet(B) NA"
"19OR09GB07","EC","YES","coli","","NAR19-487 19OR09GB07","10/31/2019","CMV4AGNF","OR",9,2019,"GB","Ground beef","9/26/2019","9/23/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","CQ","INTERSTATE MEAT DISTRIBUTORS, INC","965","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10236754","SAMN12924390","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR10GB01","EC","YES","coli","","NAR19-541 19OR10GB01","11/8/2019","CMV4AGNF","OR",10,2019,"GB","Ground beef","10/10/2019","10/7/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","BV","FRED MEYER","31805","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10313611","SAMN13064118","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR10GB02","EC","YES","coli","","NAR19-542 19OR10GB02","11/8/2019","CMV4AGNF","OR",10,2019,"GB","Ground beef","10/8/2019","10/7/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","AAD","SIGNATURE FARMS","NONE","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",16,"",NA,"",NA,"",NA,"=",16,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12704967","SAMN13064115","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR11GB02","EC","YES","coli","","NAR19-602 19OR11GB02","12/10/2019","CMV4AGNF","OR",11,2019,"GB","Ground beef","11/6/2019","11/4/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","BV","FRED MEYER","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10513396","SAMN13354140","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR12GB01","EC","YES","coli","","NAR19-661 19OR12GB01","1/15/2020","CMV4AGNF","OR",12,2019,"GB","Ground beef","12/4/2019","12/2/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","RX","GROUND BEEF","965","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10820759","SAMN13714349","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19OR12GB04","EC","YES","coli","","NAR19-664 19OR12GB04","1/15/2020","CMV4AGNF","OR",12,2019,"GB","Ground beef","12/9/2019","12/2/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","OJ","ORGANICS","6251","=",8,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"=",32,"",NA,"",NA,"",NA,"",NA,"fosA7 mdf(A)","SRR10820754","SAMN13714357","","","","mdf(A)","","","","","","","fosA7"," mdf(A) NA fosA7"
"19OR12GB07","EC","YES","coli","","NAR19-667 19OR12GB07","1/15/2020","CMV4AGNF","OR",12,2019,"GB","Ground beef","1/1/2020","12/16/2019","NONE","AUSTRALIA","FDA","Retail Ground Beef","Cattle","GB-GROUND","HA","TRADER JOE'S BUTCHER SHOP","48082","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10843511","SAMN13747353","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC01GB10","EC","YES","coli","","19SC01GB10-EC","3/30/2020","CMV4AGNF","SC",1,2019,"GB","Ground beef","1/24/2019","1/14/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","YD","STRAUSS","2444","=",8,"",NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,">",32,"<=",0.015,"",NA,">",4,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,">",256,"=",16,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aadA13 ant(3``)-Ia ant(3``)-Ia blaTEM-1B cmlA1 dfrA12 floR lnu(F) mdf(A) sul2 sul3 tet(A) tet(S/M)","SRR10687976","SAMN12943545","aadA13  ant(3``)-Ia  ant(3``)-Ia","blaTEM-1B","","lnu(F)  mdf(A)","","","sul2  sul3","tet(A)  tet(S/M)","dfrA12","cmlA1  floR",NA,"aadA13  ant(3``)-Ia blaTEM-1B lnu(F) mdf(A) sul2 sul3 tet(A) tet(S/M) dfrA12 cmlA1 floR NA"
"19SC02GB04","EC","YES","coli","","19SC02GB04-EC","3/30/2020","CMV4AGNF","SC",2,2019,"GB","Ground beef","2/6/2019","2/4/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","AGA","SE GROCERS/ GOLD STAR","21679","=",8,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687697","SAMN12943573","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC02GB10","EC","YES","coli","","19SC02GB10-EC","3/30/2020","CMV4AGNF","SC",2,2019,"GB","Ground beef","2/14/2019","2/10/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","244C","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"ant(3``)-Ia mdf(A) tet(C)","SRR16643235","SAMN22785482","ant(3``)-Ia","","","mdf(A)","","","","tet(C)","","",NA,"ant(3``)-Ia  mdf(A) tet(C) NA"
"19SC03GB10","EC","YES","coli","","19SC03GB10-EC","","CMV4AGNF","SC",3,2019,"GB","Ground beef","","3/17/2019","NO ANTIBIOTICS EVER","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","AMW","HICKORY NUT GAP","40041","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A) mdf(A)","SRR10687729","SAMN12943688","","","","mdf(A)","","","","mdf(A)","","",NA," mdf(A) NA"
"19SC05GB04","EC","YES","coli","","19SC05GB04-EC","6/24/2019","CMV4AGNF","SC",5,2019,"GB","Ground beef","5/17/2019","5/3/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","86A","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9268675","SAMN11997531","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC05GB06","EC","YES","coli","","19SC05GB06-EC","6/24/2019","CMV4AGNF","SC",5,2019,"GB","Ground beef (patties)","5/27/2019","5/17/2019","NO ANTIBIOTICS EVER","U.S.","FDA","Retail Ground Beef","Cattle","GB-PATTIES","YC","STRAUSS","2444","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9281879","SAMN12035966","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC06GB10","EC","YES","coli","","19SC06GB10-EC","7/25/2019","CMV4AGNF","SC",6,2019,"GB","Ground beef","6/21/2019","6/14/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","SW","TRADER JOES BUTCHER SHOP","1940","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9680705","SAMN12273952","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC07GB06","EC","YES","coli","","19SC07GB06-EC","9/17/2019","CMV4AGNF","SC",7,2019,"GB","Ground beef","7/25/2019","7/19/2019","NO ANTIBIOTICS EVER","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","YC","STRAUSS","2444","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3`)-Ia aph(3``)-Ib aph(6)-Id mdf(A) tet(B)","SRR12704904","SAMN16245175","aph(3``)-Ib  aph(3`)-Ia  aph(6)-Id","","","mdf(A)","","","","tet(B)","","",NA,"aph(3``)-Ib  aph(3`)-Ia aph(6)-Id mdf(A) tet(B) NA"
"19SC08GB02","EC","YES","coli","","19SC08GB02-EC","10/2/2019","CMV4AGNF","SC",8,2019,"GB","Ground beef","8/13/2019","8/2/2019","ORGANIC","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","DE","MAVERICK","17086","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12704897","SAMN16245182","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC08GB04","EC","YES","coli","","19SC08GB04-EC","10/2/2019","CMV4AGNF","SC",8,2019,"GB","Ground beef","8/13/2019","8/2/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","BS","FOODLION","245D","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12704895","SAMN16245183","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
